-35.363155	149.164963
-35.363010	149.164917
-35.363380	149.164932
-35.363365	149.165482
-35.362572	149.165512
-35.362572	149.164505
-35.363747	149.164505
-35.363750	149.165939
-35.362206	149.165924
-35.362202	149.164047
-35.364098	149.163956
-35.364105	149.165939
-35.363754	149.165939
-35.363747	149.164505
-35.362576	149.164520
-35.362572	149.165512
-35.363373	149.165497
-35.363377	149.164932
-35.363010	149.164917
