-35.363041	149.164749
-35.362408	149.165359
-35.362408	149.164276
-35.363766	149.164261
-35.363758	149.166763
-35.361382	149.166748
-35.361317	149.162735
-35.364731	149.162857
-35.364761	149.166779
-35.364025	149.166748
-35.363941	149.164017
-35.362217	149.163986
-35.362217	149.165268
-35.362408	149.165359
